WireEndIdDataType_Encoding_DefaultXml,5201,Object
WireEndIdDataType_Encoding_DefaultJson,5202,Object
WireMountingDetailIdDataType_Encoding_DefaultBinary,5203,Object
WireMountingDetailIdDataType_Encoding_DefaultXml,5204,Object
WireMountingDetailIdDataType_Encoding_DefaultJson,5205,Object
WireMountingIdDataType_Encoding_DefaultBinary,5206,Object
WireMountingIdDataType_Encoding_DefaultXml,5207,Object
WireMountingIdDataType_Encoding_DefaultJson,5208,Object
WireReceptionIdDataType_Encoding_DefaultBinary,5209,Object
WireReceptionIdDataType_Encoding_DefaultXml,5210,Object
WireReceptionIdDataType_Encoding_DefaultJson,5211,Object
WireReceptionReferenceIdDataType_Encoding_DefaultBinary,5212,Object
WireReceptionReferenceIdDataType_Encoding_DefaultXml,5213,Object
WireReceptionReferenceIdDataType_Encoding_DefaultJson,5214,Object
WireReceptionSpecificationIdDataType_Encoding_DefaultBinary,5215,Object
WireReceptionSpecificationIdDataType_Encoding_DefaultXml,5216,Object
WireReceptionSpecificationIdDataType_Encoding_DefaultJson,5217,Object
WireRoleIdDataType_Encoding_DefaultBinary,5218,Object
WireRoleIdDataType_Encoding_DefaultXml,5219,Object
WireRoleIdDataType_Encoding_DefaultJson,5220,Object
WireSpecificationIdDataType_Encoding_DefaultBinary,5221,Object
WireSpecificationIdDataType_Encoding_DefaultXml,5222,Object
WireSpecificationIdDataType_Encoding_DefaultJson,5223,Object
Material_Encoding_DefaultBinary,5224,Object
Material_Encoding_DefaultXml,5225,Object
Material_Encoding_DefaultJson,5226,Object
Size_Encoding_DefaultBinary,5227,Object
Size_Encoding_DefaultXml,5228,Object
Size_Encoding_DefaultJson,5229,Object
NumericalValue_Encoding_DefaultBinary,5230,Object
NumericalValue_Encoding_DefaultXml,5231,Object
NumericalValue_Encoding_DefaultJson,5232,Object
ValueRange_Encoding_DefaultBinary,5233,Object
ValueRange_Encoding_DefaultXml,5234,Object
ValueRange_Encoding_DefaultJson,5235,Object
CrimpBarrelType_EnumStrings,6001,Variable
PrimaryPartType_EnumValues,6002,Variable
ConductorType_EnumValues,6003,Variable
Server_Namespaces_http___opcfoundation_org_UA_WireHarness_VEC__IsNamespaceSubset,6004,Variable
ContactPointIdDataType,6005,DataType
ContactingSpecificationIdDataType,6006,DataType
WireMountingIdDataType,6007,DataType
WireMountingDetailIdDataType,6008,DataType
Server_Namespaces_http___opcfoundation_org_UA_WireHarness_VEC__NamespacePublicationDate,6009,Variable
ConfigurableElementIdDataType,6010,DataType
DocumentVersionIdDataType,6011,DataType
ExtendableElementIdDataType,6012,DataType
ItemVersionIdDataType,6013,DataType
Server_Namespaces_http___opcfoundation_org_UA_WireHarness_VEC__NamespaceUri,6014,Variable
Server_Namespaces_http___opcfoundation_org_UA_WireHarness_VEC__NamespaceVersion,6015,Variable
Server_Namespaces_http___opcfoundation_org_UA_WireHarness_VEC__StaticNodeIdTypes,6016,Variable
Server_Namespaces_http___opcfoundation_org_UA_WireHarness_VEC__StaticNumericNodeIdRange,6017,Variable
Server_Namespaces_http___opcfoundation_org_UA_WireHarness_VEC__StaticStringNodeIdPattern,6018,Variable
Server_Namespaces_http___opcfoundation_org_UA_WireHarness_VEC__DefaultRolePermissions,6019,Variable
Server_Namespaces_http___opcfoundation_org_UA_WireHarness_VEC__DefaultUserRolePermissions,6020,Variable
Server_Namespaces_http___opcfoundation_org_UA_WireHarness_VEC__DefaultAccessRestrictions,6021,Variable
TypeDictionary_BinarySchema,6022,Variable
TypeDictionary_BinarySchema_NamespaceUri,6023,Variable
TypeDictionary_XmlSchema,6024,Variable
TypeDictionary_XmlSchema_NamespaceUri,6025,Variable
TypeDictionary_BinarySchema_ARGB32ColorType,6026,Variable
TypeDictionary_XmlSchema_ARGB32ColorType,6027,Variable
TypeDictionary_BinarySchema_BoundingBox,6028,Variable
TypeDictionary_XmlSchema_BoundingBox,6029,Variable
TypeDictionary_BinarySchema_ContactPoint,6030,Variable
TypeDictionary_XmlSchema_ContactPoint,6031,Variable
TypeDictionary_BinarySchema_PartOccurrence,6032,Variable
TypeDictionary_XmlSchema_PartOccurrence,6033,Variable
TypeDictionary_BinarySchema_WireElementReference,6034,Variable
TypeDictionary_XmlSchema_WireElementReference,6035,Variable
TypeDictionary_BinarySchema_CoreCrimpDetail,6036,Variable
TypeDictionary_XmlSchema_CoreCrimpDetail,6037,Variable
TypeDictionary_BinarySchema_InsulationCrimpDetail,6038,Variable
TypeDictionary_XmlSchema_InsulationCrimpDetail,6039,Variable
TypeDictionary_BinarySchema_DocumentVersion,6040,Variable
TypeDictionary_XmlSchema_DocumentVersion,6041,Variable
TypeDictionary_BinarySchema_PartVersion,6042,Variable
TypeDictionary_XmlSchema_PartVersion,6043,Variable
TypeDictionary_BinarySchema_ResourceVersion,6044,Variable
TypeDictionary_XmlSchema_ResourceVersion,6045,Variable
TypeDictionary_BinarySchema_CavitySealRole,6046,Variable
TypeDictionary_XmlSchema_CavitySealRole,6047,Variable
TypeDictionary_BinarySchema_TerminalRole,6048,Variable
TypeDictionary_XmlSchema_TerminalRole,6049,Variable
TypeDictionary_BinarySchema_PluggableTerminalRole,6050,Variable
TypeDictionary_XmlSchema_PluggableTerminalRole,6051,Variable
TypeDictionary_BinarySchema_WireRole,6052,Variable
TypeDictionary_XmlSchema_WireRole,6053,Variable
TypeDictionary_BinarySchema_CompositionSpecification,6054,Variable
TypeDictionary_XmlSchema_CompositionSpecification,6055,Variable
TypeDictionary_BinarySchema_CoreSpecification,6056,Variable
TypeDictionary_XmlSchema_CoreSpecification,6057,Variable
TypeDictionary_BinarySchema_ContactingSpecification,6058,Variable
TypeDictionary_XmlSchema_ContactingSpecification,6059,Variable
TypeDictionary_BinarySchema_InsulationSpecification,6060,Variable
TypeDictionary_XmlSchema_InsulationSpecification,6061,Variable
TypeDictionary_BinarySchema_PartOrUsageRelatedSpecification,6062,Variable
TypeDictionary_XmlSchema_PartOrUsageRelatedSpecification,6063,Variable
TypeDictionary_BinarySchema_CavitySealSpecification,6064,Variable
TypeDictionary_XmlSchema_CavitySealSpecification,6065,Variable
TypeDictionary_BinarySchema_GeneralTechnicalPartSpecification,6066,Variable
TypeDictionary_XmlSchema_GeneralTechnicalPartSpecification,6067,Variable
TypeDictionary_BinarySchema_TerminalSpecification,6068,Variable
TypeDictionary_XmlSchema_TerminalSpecification,6069,Variable
TypeDictionary_BinarySchema_PluggableTerminalSpecification,6070,Variable
TypeDictionary_XmlSchema_PluggableTerminalSpecification,6071,Variable
TypeDictionary_BinarySchema_WireSpecification,6072,Variable
TypeDictionary_XmlSchema_WireSpecification,6073,Variable
